Payment_Behavior_!@9#%8,Payment_Behavior_High_spent_Large_value_payments,Payment_Behavior_High_spent_Medium_value_payments,Payment_Behavior_High_spent_Small_value_payments,Payment_Behavior_Low_spent_Large_value_payments,Payment_Behavior_Low_spent_Medium_value_payments,Payment_Behavior_Low_spent_Small_value_payments,Credit_Mix_Bad,Credit_Mix_Good,Credit_Mix_Standard,Credit_Mix__,and auto loan,and credit-builder loan,and debt consolidation loan,and home equity loan,and mortgage loan,and not specified,and payday loan,and personal loan,and student loan,auto loan,credit-builder loan,debt consolidation loan,home equity loan,mortgage loan,not specified,payday loan,personal loan,student loan,Payment_of_Min_Amount_NM,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Occupation________,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0,124296.27,10111.0225,5,2,10,4.0,3,14.0,2.4399999999999995,4.0,333.21,34.106088602592195,19.11904761904762,397.6860689801048,862.9545022880395,30.461678731855606,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0,7367.11,616.9258333333332,10,6,29,7.0,18,25.0,29.92,9.0,3898.81,34.3441678137797,19.11904761904762,28.27088597458801,45.36188184375219,268.05981551499315,2
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,16252.91,1584.4091666666666,1,5,2834,2.0,10,14.0,3.29,0.0,1484.51,23.75336717662695,19.11904761904762,19.653527069998592,99.62867381512612,309.158715781542,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0,35361.27,3112.7725,4,6,7,0.0,9,2.0,5.91,3.0,982.38,35.494794869707924,19.11904761904762,0.0,34.33079928374969,526.9464507162503,2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.0,24326.28,2137.19,4,6,7,2.0,14,10.0,4.46,4.0,88.72,39.3563803944451,19.11904761904762,29.014519426747885,38.01237140384504,396.6921091694071,2
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.0,41167.6,3596.633333333333,7,277,7,0.0,28,8.0,9.92,2.0,918.62,32.06594470906696,19.11904761904762,0.0,99.84383986835309,529.8194934649803,2
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,62546.8,4951.233333333334,5,6,8,2.0,7,19.0,7.63,0.0,1146.47,29.468951616621062,19.11904761904762,69.72084239010081,114.82331215142928,560.5791787918033,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36.0,36722.53,2933.210833333333,1107,6,4,0.0,12,12.0,0.8,0.0,328.05,30.21954353222263,19.11904761904762,0.0,48.2570067182753,367.3001340165881,2
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,9394.66,593.8883333333333,7,6,34,6.0,21,18.0,4.58,9.0,1686.78,34.01197417042094,19.11904761904762,33.21948646000168,39.96870294471185,276.2006439286198,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.0,81320.88,6764.740000000002,7,3,15,1.0,14,14.0,10.34,1.0,520.44,30.398668568074907,19.11904761904762,48.3531969603316,74.09386537672849,794.0269376629401,2
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49.0,44955.64,3878.303333333333,4,6,20,0.0,25,10.0,17.2,2.0,766.63,36.70756055487086,19.11904761904762,0.0,93.69759270532091,544.1327406280124,2
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.0,83403.2,6825.266666666666,9,8,25,6.0,53,20.0,17.03,6.0,1668.73,31.74724300573687,19.11904761904762,287.1935286177884,132.35738112534358,512.9757569235346,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.0,93957.36,8044.78,3,6,13,0.0,14,20.0,19.03,2.0,1344.71,37.850997306493454,19.11904761904762,0.0,753.2583715988377,321.21962840116225,2
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47.0,161006.32,13449.193333333336,0,2,7,1.0,11,0.0,2.6,0.0,615.14,28.66318399829593,19.11904761904762,91.88030277046414,566.4434141933858,936.5956163694832,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.0,49847.55,3884.9625,9,1384,18,3.0,21,18.0,2.77,8.0,2173.47,39.90363091317619,19.11904761904762,71.67569993395902,318.28466333454367,278.5358867314972,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,129473.16,10959.43,3,4,10,3.0,25,13.0,8.61,8.0,568.21,38.8017348703561,19.11904761904762,255.32790499097848,542.0764838604297,568.5386111485917,2
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,57786.12,4686.51,6,685,32,6.0,21,19.0,18.69,7.0,1730.05,36.06455826120268,19.11904761904762,271.7490310056516,223.32318811967104,263.5787808746775,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.0,38041.56,2972.13,5,1,10,3.0,6,4.0,10.97,2.0,682.46,28.431850770182105,19.11904761904762,78.74374981190559,388.0874609512042,120.38178923689016,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.0,11253.46,808.7883333333333,3,6,6,4.0,25,11.0,13.52,6.0,1381.81,24.06060541882152,19.11904761904762,32.591081540714804,72.44620704961784,265.84154474300067,2
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46.0,20229.03,1966.7525,8,5,10,3.0,16,11.0,10.93,1.0,1352.13,26.32869247790841,19.11904761904762,35.33336984134754,48.38946718661973,347.48202941369624,2
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.0,30628.83,2326.4025,4,5,20,2.0,30,9.0,7.85,6.0,181.03,38.92278855668247,19.11904761904762,45.32847461635155,103.2733071708082,354.0384682128404,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.0,83716.08,7181.34,6,4,10,1.0,33,23.0,11.34,2.0,729.69,40.64931138229319,19.11904761904762,49.31112737580687,437.3295171971148,491.4933554270783,2
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,102412.35,8290.3625,5,6,8,0.0,25,15.0,11.13,1.0,719.06,34.68728432318842,19.11904761904762,0.0,283.487148891203,835.549101108797,2
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.0,72304.38,6099.365000000002,8,7,14,2.0,20,11.0,8.94,2.0,1295.99,36.21982119252836,19.11904761904762,64.06920215489151,127.46287865294568,658.404419192163,2
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.0,52820.16,4457.68,6,4,5,2.0,5,12.0,1.27,0.0,1173.99,36.13488185083726,19.11904761904762,81.53346235369195,38.738629475386965,565.4959081709211,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,95210.2,7743.183333333332,6,3,18,1.0,28,20.0,17.02,1.0,864.35,37.74846804877051,19.11904761904762,42.53731759222098,152.62194922422827,829.1590665168842,2
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.0,29822.12,2223.1766666666667,4,4,7,4.0,30,8.0,4.9,4.0,21.07,34.809239083728144,19.11904761904762,77.97289802776432,57.66805868457725,336.6767099543252,2
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,22879.52,1704.6266666666668,5,6,7,0.0,15,8.0,12.41,0.0,902.29,25.016593324097272,19.11904761904762,0.0,18.14743448986224,392.3152321768045,2
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,19575.89,1559.3241666666663,5,10,16,5.0,16,16.0,18.27,6.0,2394.38,34.013134329197825,19.11904761904762,54.09079591393567,79.80618795439209,282.0354327983389,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,16701.54,1555.795,7,6,26,5.0,67,16.0,19.53,10.0,3356.86,26.58454246456289,19.11904761904762,45.01267381915569,141.71875183682184,248.84807434402248,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32.0,101628.12,8730.01,3,7,14,0.0,12,9.0,18.25,8.0,248.77,36.583156308153335,19.11904761904762,0.0,649.4954542639634,503.5055457360368,2
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0,97566.81,8327.567500000001,0,3,6,3.0,6,4.0,3.68,0.0,523.21,27.381739624140025,19.11904761904762,203.4421694694717,187.0219404195825,682.292640110946,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,16038.68,1538.5566666666666,3,4,15,0.0,10,14.0,11.12,4.0,984.67,34.27816968862585,19.11904761904762,0.0,85.48027221998021,358.37539444668647,2
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37.0,26508.58,2500.0483333333336,5,7,12,3.0,15,20.0,6.539999999999999,4.0,1356.64,25.78860116360159,19.11904761904762,35.372569368075574,91.3861869849854,373.2460769802724,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.0,144444.64,11929.053333333335,4,4,6,7.0,7,22.0,17.91,5.0,1389.48,37.78471210375848,19.11904761904762,720.1557662082834,121.12188035128332,591.627686773767,2
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.0,16421.94,1507.495,7,3,21,5.0,1,16.0,14.94,8.0,2450.88,32.06896872057363,19.11904761904762,43.911383361147394,58.1554072239311,232.82379580052373,1
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33.0,90133.59,7795.1325,6,6,20,3.0,12,20.0,16.25,6.0,1464.72,40.98390805478712,19.11904761904762,194.60977603170076,90.70446009240484,746.8599016554161,2
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36.0,34500.94,2644.078333333333,4,5,20,2.0,10,17.0,11.28,1.0,899.48,39.26797600528845,19.11904761904762,38.77126072054276,325.303493236108,190.33307937668255,2
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.0,16479.14,1077.2616666666663,7,6,15,2.0,32,19.0,19.58,12.0,2089.58,38.040991139080205,19.11904761904762,20.096239037404708,40.11235955649738,297.51756807276456,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.0,13999.185,932.59875,8,5,6,1.0,14,15.0,3.55,2.0,16.3,32.543879279984935,19.11904761904762,10.962584704325865,110.14567229182072,262.1516180038534,2
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47.0,24372.88,1981.073333333333,5,6,13,3.0,21,12.0,6.4,2.0,719.48,24.18279625620393,19.11904761904762,55.34957705213726,93.28877772976436,309.46897855143175,2
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.0,31137.12,2405.76,6,6,31,8.0,16,20.0,20.18,8.0,2938.55,35.659453646393544,19.11904761904762,112.96669885479572,155.3947239484761,262.21457719672816,2
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,40206.26,3552.521666666667,3,3,15,1.0,28,11.0,14.98,2.0,736.97,31.796815106225747,19.11904761904762,17.787342213516453,60.67794923039234,526.7868752227579,2
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,63928.95,5062.4125,6,6,8,4.0,7,17.0,7.46,6.0,1290.64,25.8547094640522,19.11904761904762,2332.0,466.9213249959311,145.2925570346817,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,14360.31,973.6925,6,6,25,2.0,27,10.0,11.65,12.0,1920.74,31.53480843942028,19.11904761904762,17.467984982988142,79.87359648964329,290.0276685273685,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27.0,19939.92,1719.66,8,8,21,6.0,22,20.0,4.39,10.0,4211.46,39.5847223857468,19.11904761904762,59.766350223188745,173.0544913051603,293.7442772311218,2
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,19677.0,1770.75,9,5,30,5.0,47,20.0,7.52,8.0,1619.3,32.78628057624396,19.11904761904762,64.43575770642583,80.82008002396509,291.8191622696091,2
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.0,25793.11,2322.425833333333,4,7,1085,3.0,8,12.0,8.78,4.0,413.08,27.877128205982203,19.11904761904762,47.57935790575591,196.9598284882991,257.70339693927826,2
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.0,15589.34,1005.1116666666668,8,8,33,8.0,41,25.0,4.03,7.0,2917.05,38.79416203717308,19.11904761904762,91.57182950349753,105.24799184723209,193.69134531593704,2
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.0,162590.56,13535.213333333331,5,1173,11,0.0,29,9.0,11.65,0.0,1000.11,39.793202943467854,19.11904761904762,0.0,163.83990167484745,1429.681431658486,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.0,14623.51,1232.6258333333333,9,5,15,7.0,17,16.0,19.11,8.0,3607.96,39.653461373822346,19.11904761904762,61.6837845340707,134.97756840906348,216.6012303901992,2
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.0,7555.45,769.6208333333333,8,6,29,6.0,33,18.0,9.4,11.0,3371.11,28.10028565673921,19.11904761904762,2399.0,16.49603915447353,266.66653984134183,2
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.0,15709.22,1290.1016666666667,9,7,16,9.0,29,19.0,4.15,8.0,1995.84,31.64699553096029,19.11904761904762,60.27511459352723,95.89820557851036,242.8368464946291,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,26460.7,2295.058333333333,6,6,10,4.0,13,20.0,16.21,4.0,1378.46,28.63317523668685,19.11904761904762,49.03625746800107,195.6840057164186,264.7855701489136,2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.0,25573.07,1948.0891666666664,8,6,11,4.0,8,8.0,6.87,4.0,477.2,27.49152123809502,19.11904761904762,52.24177407993625,92.10634741047528,340.4607951762552,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,19296.24,1669.0200000000002,2,7,2,2.0,9,7.0,8.76,4.0,826.02,36.70212201447432,19.11904761904762,25.32904329733268,99.32046389875136,322.252492803916,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.0,18897.13,1345.7608333333335,9,7,32,8.0,33,23.0,26.39,10.0,3351.81,29.23384490229164,19.11904761904762,87.47634547871667,87.44898853524441,249.65074931937232,2
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.0,9559.285,789.6070833333333,8,7,6,6.0,14,16.0,8.46,7.0,1234.79,29.60139032305181,19.11904761904762,37.73284387974515,84.84493638613506,246.38292806745312,2
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,20858.03,1528.1691666666666,10,7,32,2.0,53,26.0,3.25,9.0,2164.84,38.6982890419715,19.11904761904762,30.79305493700541,150.68488203729186,251.33897969236935,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,72936.68,5800.056666666666,0,2,12,-100.0,5,9.0,11.47,0.0,827.89,27.620635938621295,19.11904761904762,51.67217487530971,223.19434904241805,555.139142748939,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.0,10172.08,997.6733333333332,7,8,19,6.0,52,16.0,2.12,8.0,3539.39,37.41820913458052,19.11904761904762,44.08367948503548,45.86071432967043,279.82293951862744,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.0,18444.925,1497.0770833333331,1,3,7,0.0,9,2.0,11.96,3.0,1219.01,35.34148701443462,19.11904761904762,0.0,118.2925705710954,321.4151377622379,2
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.0,16257.915,1435.82625,3,7,2,0.0,26,16.0,4.03,3.0,1452.65,38.2901277268624,19.11904761904762,0.0,177.00504060736873,256.57758439263125,2
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.0,50043.26,4014.271666666666,5,5,9,5.0,19,16.0,9.39,8.0,1208.82,39.42264683087997,19.11904761904762,142.2408760734134,94.16772700586776,405.0185635873855,2
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,40375.78,3121.648333333333,6,9,24,9.0,33,24.0,0.61,10.0,3619.68,39.52457069731005,19.11904761904762,181.3210588959532,29.232397979932923,341.6113764574472,1
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.0,97826.07,8406.1725,5,3,15,4.0,12,12.0,15.97,4.0,395.61,32.49728834038983,19.11904761904762,295.6811680243402,56.0520407258921,728.8840412497677,2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.0,38361.54,3351.795,8,7,16,5.0,17,16.0,18.72,9.0,3546.25,27.781428150880213,19.11904761904762,97.88789787389696,61.55490979162622,397.7719791024859,2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.0,69240.72,5670.06,7,9,24,9.0,22,23.0,9.86,12.0,3562.24,31.169901798201103,19.11904761904762,71913.0,52.15618104839317,338.4004009514537,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,92497.5,7899.125,3,3,3,0.0,1,3.0,0.52,0.0,406.94,25.77601378382308,19.11904761904762,0.0,649.0843312244135,420.8281687755865,2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,53075.22,4278.935,7,8,20,7.0,43,25.0,17.23,9.0,3605.94,37.44986678953208,19.11904761904762,249.8779710184287,58.20343438190155,359.8120945996698,2
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0,15724.04,1094.3366666666668,10,5,19,-100.0,17,17.0,2.6,9.0,3431.0,24.68507358511903,19.11904761904762,84.28014672882007,143.7665153864974,171.38700455134926,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32.0,16216.795,1454.399583333333,5,6,13,0.0,22,10.0,1.1,2.0,1470.14,34.40460323374145,19.11904761904762,0.0,149.78897523973887,275.6509830935945,2
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34.0,19294.46,1392.871666666667,10,5,22,8.0,45,19.0,2.06,7.0,2233.25,37.50741643789063,19.11904761904762,86.26888578572189,53.2005111797018,249.81776970124295,1
